GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,PlayerName-0,Player-1,Player-0,PlayerName-1
-2143063354,Checkers,0,GAME_OVER,98,97,2,2,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
200594778,Checkers,0,GAME_OVER,124,123,2,3,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-514941224,Checkers,0,GAME_OVER,78,77,2,4,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
179287199,Checkers,0,GAME_OVER,47,46,2,5,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
2146590640,Checkers,0,GAME_OVER,42,41,2,6,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1378180065,Checkers,0,GAME_OVER,45,44,2,7,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-2036371014,Checkers,0,GAME_OVER,51,50,2,8,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1437296834,Checkers,0,GAME_OVER,40,39,2,9,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1700070603,Checkers,0,GAME_OVER,46,45,2,10,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1561081910,Checkers,0,GAME_OVER,45,44,2,11,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-969854519,Checkers,0,GAME_OVER,41,40,2,12,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1843078800,Checkers,0,GAME_OVER,46,45,2,13,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1066787509,Checkers,0,GAME_OVER,50,49,2,14,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1189586314,Checkers,0,GAME_OVER,39,38,2,15,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-611826476,Checkers,0,GAME_OVER,48,47,2,16,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1544709741,Checkers,0,GAME_OVER,39,38,2,17,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
794318347,Checkers,0,GAME_OVER,40,39,2,18,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1286713953,Checkers,0,GAME_OVER,37,36,2,19,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1187731884,Checkers,0,GAME_OVER,103,102,2,20,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1346212036,Checkers,0,GAME_OVER,145,144,2,21,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
2095173186,Checkers,0,GAME_OVER,51,50,2,22,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1685697746,Checkers,0,GAME_OVER,39,38,2,23,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
525282589,Checkers,0,GAME_OVER,41,40,2,24,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1848612161,Checkers,0,GAME_OVER,61,60,2,25,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1419713974,Checkers,0,GAME_OVER,80,79,2,26,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
317029565,Checkers,0,GAME_OVER,55,54,2,27,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1293604324,Checkers,0,GAME_OVER,43,42,2,28,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-746695878,Checkers,0,GAME_OVER,92,91,2,29,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-735693053,Checkers,0,GAME_OVER,44,43,2,30,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
780011660,Checkers,0,GAME_OVER,47,46,2,31,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-59287236,Checkers,0,GAME_OVER,40,39,2,32,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
2006589468,Checkers,0,GAME_OVER,44,43,2,33,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
587590548,Checkers,0,GAME_OVER,46,45,2,34,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
482187783,Checkers,0,GAME_OVER,144,143,2,35,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
1982813031,Checkers,0,GAME_OVER,34,33,2,36,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1223428036,Checkers,0,GAME_OVER,69,68,2,37,MCTS_CheckersHeuristic,1.0,-1.0,MCTS_CheckersHeuristic
-1111851144,Checkers,0,GAME_OVER,71,70,2,38,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-15746353,Checkers,0,GAME_OVER,37,36,2,39,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-452121655,Checkers,0,GAME_OVER,39,38,2,40,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1687770216,Checkers,0,GAME_OVER,40,39,2,41,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
657925756,Checkers,0,GAME_OVER,45,44,2,42,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1999336935,Checkers,0,GAME_OVER,117,116,2,43,MCTS_CheckersHeuristic,0.0,0.0,MCTS_CheckersHeuristic
-2136046321,Checkers,0,GAME_OVER,38,37,2,44,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-1427823816,Checkers,0,GAME_OVER,43,42,2,45,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
-2082357643,Checkers,0,GAME_OVER,42,41,2,46,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1796810102,Checkers,0,GAME_OVER,55,54,2,47,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
1230325200,Checkers,0,GAME_OVER,44,43,2,48,MCTS_CheckersHeuristic,-1.0,1.0,MCTS_CheckersHeuristic
